XCoord,YCoord,OBJECTID,Y_new,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
6858743.64062989,862902.29009764,2692,-0.156960,1.660036,1.365561,1.332549,0.098619,0.203145,0.506409,0.887477,2.305139,1.473672,-1.784595,-0.063051,-0.100590,-0.124418,0.282000,0.227537,-0.137600,-0.272253,0.378046,-0.054070,0.060774
6890589.50377530,863240.98627065,2693,-1.147597,-1.091390,-0.481248,-1.896086,-1.242164,0.973572,-0.990224,-0.595977,-1.421124,-1.284729,-0.763911,-0.052133,-0.087548,-0.089940,0.248211,0.288437,-0.090972,-0.167591,0.328794,-0.022890,0.081569
6933050.04877530,863746.18571956,2694,2.029576,1.354075,0.023411,2.611319,0.698940,2.243711,2.297244,1.583860,1.423745,1.559804,0.370609,-0.036606,-0.069994,-0.036019,0.185254,0.373151,0.004071,-0.001649,0.199179,-0.051359,0.088138
6954280.03715514,864021.75865923,2695,0.291367,-0.040828,1.066989,-1.984057,0.151117,-0.186950,-0.953127,1.122487,0.530580,-0.047293,0.193597,-0.028417,-0.061179,-0.006701,0.146560,0.414207,0.058019,0.077391,0.116610,-0.082257,0.088426
6970202.39441797,864238.48919690,2696,0.351881,0.273174,-0.255954,-0.459936,-1.419051,-0.926156,0.349106,0.418408,-0.842888,-0.444979,0.165605,-0.022088,-0.054564,0.015905,0.114707,0.443430,0.098080,0.130079,0.051236,-0.107303,0.086206
7002046.74641155,864697.79438065,2697,-0.471517,0.827717,0.169120,-0.121023,-0.242978,-1.134090,0.170699,-0.096471,-1.718203,0.673265,0.552269,-0.008951,-0.041352,0.061744,0.044758,0.495833,0.170221,0.213418,-0.076436,-0.162910,0.073118
7017968.73129980,864940.36869864,2698,-0.565198,-0.543774,0.826920,-0.927074,-0.810959,0.155941,0.242707,-2.327618,-0.446275,-1.187231,-0.994051,-0.002147,-0.034771,0.084533,0.007246,0.518207,0.199628,0.245378,-0.127061,-0.190780,0.061845
7039197.83582313,865277.20201448,2699,0.017605,-0.836577,-0.425495,0.015129,0.167622,-0.426010,1.027407,0.368486,-0.130510,0.256432,-0.234709,0.007167,-0.026037,0.114292,-0.044650,0.543353,0.230030,0.284043,-0.169789,-0.223386,0.042357
7086962.39547755,866091.07046548,2700,1.139944,-1.621291,-1.292789,-1.124979,-1.347828,-0.378235,0.293667,0.758459,-1.671087,-1.199467,-1.389238,0.029085,-0.006643,0.176241,-0.164900,0.578352,0.265075,0.331452,-0.146765,-0.256178,-0.011980
7092269.48591322,866186.28615431,2701,-1.576665,-0.992797,0.788035,0.260250,0.416210,-1.232896,-1.148680,-1.316147,-0.907167,-2.381556,-0.649322,0.031599,-0.004516,0.182528,-0.178216,0.580368,0.267456,0.330781,-0.134782,-0.255370,-0.018073
7113497.67213130,866576.71942855,2702,0.049629,0.588004,2.145935,-0.156577,1.574787,1.032420,0.133430,0.351622,0.658185,1.760256,-0.274372,0.041806,0.003924,0.206176,-0.230700,0.584924,0.278465,0.313700,-0.072683,-0.243104,-0.040743
7155953.17252196,867403.52814239,2703,-0.170063,0.140321,1.468210,0.324876,-0.340972,-0.443494,0.977704,-0.202883,0.683629,0.838107,1.017239,0.062894,0.020430,0.245100,-0.329015,0.580147,0.319189,0.211386,0.087834,-0.184893,-0.072573
7171873.67086464,867729.37361932,2704,1.065598,1.280486,0.629660,0.710648,-1.022327,0.793569,0.061371,-2.159305,-0.770900,0.023494,-0.066926,0.071016,0.026472,0.256417,-0.362571,0.575371,0.342624,0.152798,0.146574,-0.157435,-0.079835
7177180.46405680,867839.90292580,2705,-0.827026,1.230563,0.050175,-1.203163,-0.510342,-0.400768,-1.614077,0.819531,-0.727228,-0.846161,-0.834650,0.073747,0.028467,0.259759,-0.373272,0.573656,0.351375,0.131356,0.164610,-0.148272,-0.081991
7182487.23756397,867951.38957947,2706,1.894482,1.599471,0.615925,0.093732,0.659882,1.952993,1.439233,1.755111,1.460727,0.130863,1.135475,0.076489,0.030452,0.262880,-0.383717,0.571916,0.360555,0.109100,0.181607,-0.139237,-0.084023
7203714.12719671,868406.90572882,2707,1.432829,-0.442583,0.536764,1.153630,-0.697895,1.500686,-0.040864,0.129814,0.632264,1.589511,-1.447794,0.087569,0.038287,0.273103,-0.422824,0.562874,0.400956,0.013818,0.236300,-0.105615,-0.081567
7209020.79768573,868523.17747790,2708,-0.817864,-1.253319,0.976396,-0.488013,1.028821,-0.417101,-0.018510,0.874210,0.648702,2.023851,-0.181171,0.090365,0.040219,0.275080,-0.431911,0.559656,0.411793,-0.011069,0.246003,-0.098049,-0.076565
7214327.44717738,868640.40624607,2709,-0.518818,-0.335714,-0.012366,0.142768,0.685722,0.959815,-1.154148,0.972044,-0.841104,-0.027828,-0.058277,0.093171,0.042140,0.276822,-0.440717,0.555911,0.422843,-0.036174,0.253896,-0.090849,-0.069431
7219634.07567172,868758.59236139,2710,0.790315,-1.459693,0.478378,0.808563,0.998647,1.350985,1.551848,0.870824,0.383171,-0.136211,1.977589,0.095986,0.044050,0.278327,-0.449241,0.551582,0.434063,-0.061393,0.259891,-0.083997,-0.060114
7230247.26769988,868997.83499314,2711,-0.374901,-0.484910,0.409801,0.188773,0.684168,-0.632107,0.283102,-0.174936,-1.653954,-0.133145,-0.187854,0.101645,0.047835,0.280622,-0.465452,0.540981,0.456835,-0.111741,0.265906,-0.071147,-0.035037
7278005.53668447,870121.80124915,2712,1.245471,0.183163,0.228024,1.162143,0.899250,1.932149,1.045274,0.916296,-0.074920,1.814793,1.542332,0.127504,0.064284,0.279011,-0.525794,0.456218,0.555715,-0.316219,0.191669,0.011233,0.150922
7293924.54651305,870513.68268323,2713,-0.043834,2.089969,-0.029360,-0.148739,0.840428,1.033486,-1.324720,-0.136476,0.685841,-0.585713,1.579135,0.136241,0.069545,0.274159,-0.542379,0.414172,0.583707,-0.368390,0.135564,0.062651,0.218041
7368210.34905663,872456.34415223,2714,-1.596964,-1.101177,-0.873462,-2.130137,-1.366709,-0.232742,-1.664972,0.792391,2.186962,-0.699204,-1.604320,0.177458,0.092576,0.224899,-0.610089,0.152208,0.648657,-0.449486,-0.124853,0.359585,0.322662
7373516.28660747,872602.28283672,2715,1.052119,-0.453349,0.164831,0.822150,0.682898,0.528881,2.007311,-0.072185,0.397719,0.365764,0.520147,0.180415,0.094125,0.219851,-0.613773,0.131233,0.648458,-0.445297,-0.134782,0.374879,0.312365
7378822.19791164,872749.17854030,2716,2.201739,0.987991,0.454772,0.031414,-0.874029,0.286679,0.300241,0.370976,0.025803,0.059400,1.288158,0.183372,0.095661,0.214621,-0.617203,0.110210,0.647602,-0.440117,-0.142978,0.388362,0.299823
7442491.00987822,874586.56364506,2717,0.284963,0.197331,0.850344,-0.049563,-0.741588,-0.371889,-0.099896,0.755866,0.833729,0.503967,1.707663,0.218713,0.113126,0.139609,-0.633738,-0.128256,0.591682,-0.353697,-0.105523,0.382712,0.034865
7484934.61068639,875888.03676389,2718,0.889577,1.093205,1.436241,0.777929,-1.058372,0.561222,-0.082309,0.543339,2.292410,0.182242,-1.826588,0.241934,0.123832,0.080353,-0.614675,-0.249253,0.521788,-0.319101,0.022546,0.230130,-0.145492
7490239.92750356,876055.02658740,2719,0.042621,0.171493,-0.253837,1.021081,0.631654,0.350547,1.041493,1.725369,-0.141764,0.045647,-1.131748,0.244807,0.125121,0.072626,-0.610471,-0.261167,0.512165,-0.316710,0.040711,0.206704,-0.160658
7495545.21413705,876222.97342998,2720,-0.153459,0.089864,-1.150745,0.438767,0.084595,-0.704952,-0.575326,1.463779,0.764072,-1.128700,-0.264242,0.247672,0.126401,0.064850,-0.605862,-0.272288,0.502441,-0.314690,0.058862,0.182854,-0.173606
7516766.05522548,876904.32803839,2721,-0.357332,0.164702,-0.154056,-1.842385,-0.292723,-1.926819,-0.217486,0.634203,-0.241161,-0.912263,0.172878,0.259045,0.131419,0.033384,-0.583443,-0.308537,0.462971,-0.309690,0.128259,0.085763,-0.201971
7522071.18798789,877077.05866405,2722,0.932254,3.319691,1.334018,0.637861,1.613522,0.765750,2.974865,2.330287,2.705828,0.183325,1.804625,0.261865,0.132650,0.025460,-0.576863,-0.315482,0.453044,-0.309030,0.144055,0.061511,-0.203146
7548596.38100038,877955.06379782,2723,0.410606,-0.352321,-1.379135,-0.726894,-1.138734,-1.620975,-0.983233,0.033105,-1.558221,-1.061419,-2.927973,0.275809,0.138671,-0.014339,-0.538407,-0.337244,0.403856,-0.307275,0.206785,-0.057788,-0.176649
7559206.23445256,878312.96301639,2724,0.231280,0.487281,1.998935,1.809871,0.753617,-1.227400,0.617086,1.105783,0.377667,2.257817,1.323152,0.281308,0.141021,-0.030533,-0.520579,-0.339933,0.385354,-0.306507,0.222116,-0.101867,-0.153434
7575120.77119297,878856.98751889,2725,2.217479,0.251063,0.645396,1.069001,0.169433,-1.983992,1.657918,-0.979697,0.866778,0.101383,0.540450,0.289463,0.144489,-0.055444,-0.491455,-0.337722,0.360316,-0.304255,0.232500,-0.159363,-0.109732
7580425.55126581,879040.24240173,2726,-0.884517,-0.330411,-0.718961,0.401808,1.533804,-0.448353,-0.675127,0.307807,-0.404682,0.621817,-0.449867,0.292155,0.145631,-0.063952,-0.481156,-0.335376,0.352880,-0.303055,0.232410,-0.175601,-0.093699
7601644.33756830,879782.82917115,2727,0.078773,0.159858,-0.069344,-0.628829,0.447833,-0.760105,-0.311456,0.947214,0.150266,-0.674061,2.499156,0.302783,0.150134,-0.099186,-0.437334,-0.318458,0.328632,-0.295091,0.214280,-0.222781,-0.028803
7612253.52829213,880159.86286590,2728,0.486150,-0.030947,-0.179587,-0.305936,-1.130144,-1.000391,-0.011788,-1.550060,-1.883260,0.592208,-1.283702,0.308009,0.152350,-0.117583,-0.414036,-0.305811,0.320156,-0.288795,0.195319,-0.234657,0.000577
7617558.07280114,880349.81458573,2729,0.806355,-0.660979,-0.284115,-1.068003,-1.600584,-1.035263,-0.621004,-0.354965,0.232247,-0.552090,-0.976575,0.310599,0.153449,-0.126985,-0.402089,-0.298535,0.316890,-0.284982,0.183736,-0.237528,0.013641
7644080.27566214,881313.92387798,2730,0.582325,0.712339,1.787527,1.536198,-0.245874,1.630283,1.949133,0.869965,1.610241,0.448234,0.764735,0.323302,0.158877,-0.176003,-0.340002,-0.253883,0.310532,-0.258587,0.112605,-0.221810,0.054244
7675905.75531814,882502.42379756,2731,0.977041,0.387129,-0.571396,0.044889,-2.588183,-0.561239,-0.611720,-0.041289,-0.135525,-0.029792,-1.027921,0.337966,0.165267,-0.238844,-0.262461,-0.186670,0.324190,-0.209853,0.017709,-0.146601,0.031195
7691818.00827047,883109.58826564,2732,0.712042,-0.576405,-1.013587,0.245148,0.147839,0.061552,-0.308238,-0.875901,-1.765703,-0.221068,1.235589,0.345043,0.168427,-0.271566,-0.223517,-0.149782,0.338751,-0.178721,-0.033154,-0.094145,-0.009659
6651719.39687081,867853.91142797,2733,0.038035,-0.294334,1.963949,1.132608,1.457740,0.112267,-0.298942,0.651551,0.065637,1.049607,0.386808,-0.124351,-0.181826,-0.170621,0.279783,0.081814,0.188920,-0.026890,0.192588,-0.045889,0.103912
6694173.53538756,868014.46360031,2734,0.795696,-0.143231,-1.430988,-1.249133,-1.709126,-1.965346,0.557722,-2.054025,0.421810,-1.475360,-0.387856,-0.113342,-0.165903,-0.182074,0.299343,0.068387,0.066282,-0.158591,0.167313,-0.169938,0.041882
6752547.50722206,868335.23723698,2735,-0.072647,-0.447803,1.498995,-0.909904,1.165999,-0.668214,-1.171645,-0.334445,0.108757,1.286707,-0.046453,-0.097568,-0.143648,-0.183036,0.317565,0.077775,-0.081010,-0.323487,0.241008,-0.225424,-0.002264
6757854.19805223,868370.14103857,2736,0.760101,1.580458,0.412860,1.809870,1.788701,2.106088,0.175539,0.306716,0.891672,-0.605172,0.926308,-0.096078,-0.141595,-0.181939,0.318317,0.080794,-0.091559,-0.334505,0.251881,-0.222203,-0.002118
6789694.20359780,868599.66092072,2737,-0.012759,-0.303212,-1.123148,-1.400914,-1.236888,-0.050631,-0.852521,0.175192,-0.937438,-0.478186,-1.543104,-0.086884,-0.129168,-0.170732,0.318379,0.106997,-0.139835,-0.376690,0.317207,-0.178413,0.013855
6795000.84619972,868641.26418398,2738,0.735722,-0.426274,0.576918,0.215140,0.185061,0.998879,0.392898,-0.640067,1.975235,0.932876,1.848967,-0.085306,-0.127077,-0.168083,0.317560,0.112690,-0.145082,-0.379188,0.326959,-0.167863,0.018691
6805614.10843772,868727.34143965,2739,0.130135,1.358290,0.511998,-1.222228,1.347683,-0.397484,1.677285,0.132697,0.253740,0.362832,0.074917,-0.082110,-0.122880,-0.162117,0.315134,0.125167,-0.152957,-0.379932,0.344450,-0.144973,0.029717
6810920.72774573,868771.81576015,2740,-0.031583,0.345614,0.776940,-0.875183,1.463962,-1.178260,0.849013,0.266472,0.968041,1.027993,-0.320590,-0.080491,-0.120774,-0.158803,0.313511,0.131933,-0.155553,-0.378137,0.351985,-0.132891,0.035759
6821533.94208355,868863.63513032,2741,-0.320811,0.573554,1.555413,2.227936,-0.452610,1.009456,0.331056,0.353410,1.927161,0.801163,-0.564158,-0.077208,-0.116545,-0.151524,0.309410,0.146475,-0.158008,-0.370172,0.364175,-0.108131,0.048498
6826840.53645723,868910.98050806,2742,0.666129,-0.368035,-1.045420,-0.664900,-2.308625,1.713330,0.665678,-1.195387,0.067194,-0.213218,-1.013610,-0.075544,-0.114422,-0.147564,0.306920,0.154229,-0.157857,-0.364013,0.368668,-0.095735,0.055023
6853373.37610798,869162.06301114,2743,-0.052615,-0.510456,0.249838,0.117517,0.182235,1.183814,2.017401,0.443662,0.605644,0.817345,-0.237540,-0.066990,-0.103737,-0.124699,0.289843,0.197308,-0.143452,-0.312455,0.372703,-0.039246,0.085761
6927663.99622722,869992.37926389,2744,1.366377,0.434211,-0.359448,-0.778767,-0.368771,-0.434745,-1.684756,-1.015261,-0.193720,-0.484415,0.254142,-0.040816,-0.073294,-0.038135,0.198793,0.341627,-0.003822,-0.044139,0.212534,-0.019146,0.116800
6938276.76240322,870126.30845797,2745,0.408466,0.624285,-0.547795,-0.366581,0.963337,-1.167417,-0.546506,0.167965,0.694197,0.488514,0.919578,-0.036797,-0.068903,-0.023785,0.180652,0.362996,0.023268,-0.001812,0.173322,-0.033736,0.117102
6959502.14646155,870405.65009089,2746,-0.517327,-1.025458,0.107544,-0.791541,-0.446730,-0.657050,-0.360355,-1.130400,0.661258,-0.285737,-0.203161,-0.028545,-0.060107,0.005799,0.140858,0.404707,0.078182,0.077361,0.088734,-0.065235,0.114397
6970114.76139113,870551.06318590,2747,-0.795323,0.456857,0.288657,1.416519,-0.720539,-1.659606,0.301209,0.799522,-0.097156,0.098038,0.595662,-0.024312,-0.055707,0.020904,0.119323,0.424738,0.104998,0.112897,0.044713,-0.082186,0.110837
7007258.48730038,871090.15364315,2748,0.582529,0.365541,1.239329,1.259879,-0.273555,0.589636,1.369075,-0.206535,0.991302,2.437523,-0.946305,-0.008938,-0.040324,0.074296,0.036636,0.488052,0.187546,0.211226,-0.102260,-0.147256,0.084388
7028483.15810555,871419.25862798,2749,-0.789428,0.586514,-1.127940,0.899673,-0.987957,-1.049855,-1.467484,-0.749582,-0.789126,-0.547629,0.053012,0.000231,-0.031572,0.104390,-0.014640,0.517991,0.222516,0.253627,-0.160320,-0.182883,0.059806
7033789.28824130,871503.92742190,2750,1.651420,2.543769,1.577351,0.580245,1.284967,2.535887,0.698525,0.241033,1.575273,1.456047,-0.260931,0.002566,-0.029391,0.111786,-0.027790,0.524637,0.229598,0.263774,-0.170195,-0.190838,0.052782
7044401.50258113,871676.13573889,2751,1.139656,0.089314,-0.008069,-0.113106,0.427770,0.853403,0.179841,1.155978,1.419765,-0.542144,0.151200,0.007287,-0.025040,0.126370,-0.054386,0.536852,0.241745,0.283035,-0.183808,-0.205060,0.037920
7049707.58580098,871763.67526197,2752,-1.309403,0.230192,0.449360,1.084663,-0.142318,-2.226895,0.541382,-0.235852,0.053873,-0.042931,0.369966,0.009672,-0.022870,0.133543,-0.067804,0.542406,0.246841,0.291828,-0.187474,-0.211188,0.030165
7081543.74817839,872309.00881697,2753,0.983371,0.507380,0.622329,-0.237442,-0.404862,0.148748,1.499175,1.268090,0.510525,-0.631380,0.463090,0.024324,-0.009945,0.174449,-0.149059,0.567709,0.266387,0.324999,-0.166283,-0.230829,-0.017942
7086849.71689713,872403.24714556,2754,0.288373,0.186893,-0.284813,1.032857,1.069568,0.365396,0.239484,0.186968,-0.464394,0.147862,0.314679,0.026822,-0.007809,0.180846,-0.162583,0.570579,0.268496,0.326397,-0.156070,-0.230941,-0.025756
7092155.66888364,872498.44216515,2755,-0.111079,0.750162,-0.004921,0.001862,1.105228,1.012416,1.744782,1.287976,2.069973,1.775519,1.122080,0.029334,-0.005679,0.187105,-0.176062,0.573070,0.270559,0.326440,-0.144184,-0.230117,-0.033379
7102767.52036330,872691.70326155,2756,-2.353839,-1.928285,1.280532,-0.979379,-0.018096,-1.764647,-0.395090,1.453981,0.048275,1.188848,0.001890,0.034405,-0.001438,0.199183,-0.202822,0.576943,0.274963,0.322317,-0.115875,-0.225706,-0.047866
7139908.43755114,873398.25991932,2757,-1.555865,0.717419,-0.682980,0.257586,0.600754,-1.310446,-1.197423,1.522781,-0.141778,1.289970,0.476347,0.052607,0.013183,0.236227,-0.292866,0.580044,0.300270,0.262759,0.015686,-0.185112,-0.086918
7150519.96160364,873608.74539073,2758,1.107412,1.890892,-0.996624,0.762867,0.267423,0.323607,0.573532,1.250268,0.052293,-0.879338,-0.896810,0.057930,0.017290,0.245143,-0.317105,0.578518,0.311591,0.233467,0.057184,-0.168313,-0.094214
7161131.40921272,873823.05828232,2759,0.948206,0.077874,0.058899,0.942319,0.015674,1.067076,-0.202711,-0.694732,-0.195477,0.529276,1.378904,0.063305,0.021363,0.253248,-0.340501,0.576278,0.324915,0.199377,0.097884,-0.150357,-0.099989
7177048.43315288,874151.70460664,2760,-1.642281,-1.559095,-0.534082,-2.706164,-0.612944,-1.985861,-0.611600,-2.705115,0.503164,-0.575812,-1.783946,0.071459,0.027403,0.263820,-0.373833,0.572151,0.348497,0.140443,0.154432,-0.122761,-0.106796
7187659.68292773,874375.58637673,2761,0.215414,1.061381,0.903991,-1.619584,1.994164,0.687915,0.435151,-0.228670,0.539395,-0.186357,-0.797953,0.076952,0.031382,0.269770,-0.394778,0.569130,0.366383,0.096892,0.187226,-0.104865,-0.110168
7246020.06391014,875675.35182181,2762,1.028155,-0.148308,1.127326,1.570562,0.996425,1.058576,0.555197,0.166945,0.759156,0.116418,1.564083,0.107895,0.052517,0.285879,-0.490072,0.521838,0.482662,-0.166923,0.249184,-0.026623,-0.003515
7251325.42272197,875799.25314881,2763,1.653219,0.644647,-1.499154,0.830567,-0.381079,1.643068,-0.698694,-0.371897,-0.236048,0.073432,0.560060,0.110761,0.054372,0.285909,-0.497088,0.513482,0.493563,-0.190049,0.242797,-0.019291,0.017733
7261936.07374471,876049.92686006,2764,-0.436476,-0.637000,-1.359974,0.406139,-0.595335,-0.252022,-0.384120,-0.353834,-1.449276,0.083441,2.012636,0.116515,0.058046,0.285246,-0.510388,0.494396,0.514910,-0.234436,0.223895,-0.001311,0.063611
7304377.75100030,877090.89295398,2765,0.017043,0.976851,1.159304,-0.911890,1.812891,0.642313,1.344482,0.889146,-0.444489,0.849332,0.331649,0.139781,0.072261,0.273056,-0.556257,0.387325,0.588264,-0.374197,0.082852,0.126067,0.249976
7320292.98655821,877497.04240415,2766,-0.682915,-0.498459,0.491830,-0.484167,0.799804,-0.490843,-0.081461,0.510316,-1.057396,0.398001,-0.631018,0.148586,0.077388,0.264663,-0.572070,0.335956,0.608305,-0.406077,0.017564,0.191076,0.301310
7325598.01597439,877634.33904555,2767,2.066460,0.370312,-0.447957,-0.138186,-0.068148,-0.524451,1.638836,0.244528,1.706328,0.558105,0.175060,0.151529,0.079072,0.261421,-0.577271,0.317728,0.613859,-0.413860,-0.003589,0.213410,0.314356
7394561.07260181,879506.25918622,2768,0.774430,-0.227212,-0.653014,-0.447783,-1.496208,-0.598703,-1.034772,-1.817377,-0.841748,-1.165754,0.105508,0.189923,0.099823,0.200906,-0.630529,0.053295,0.628718,-0.395951,-0.167068,0.423295,0.261368
7399865.73850164,879656.95015781,2769,-1.508471,0.102098,-0.071073,1.025408,1.147309,-0.690865,0.139500,1.996998,1.127226,0.007291,0.872542,0.192876,0.101332,0.194992,-0.632887,0.032523,0.625460,-0.388236,-0.167977,0.427306,0.241852
7410474.98795238,879961.20217398,2770,-1.055168,0.121599,0.302123,1.087130,0.751288,0.690092,-0.752069,-0.709827,-0.328910,0.252130,-0.570182,0.198776,0.104314,0.182706,-0.636627,-0.008426,0.617237,-0.372442,-0.164428,0.428599,0.198504
7436997.62552381,880738.57365073,2771,-1.477872,-0.561347,0.919998,0.633967,0.502527,0.075692,-0.382989,0.562766,-0.466151,-0.074879,0.632878,0.213473,0.111560,0.149587,-0.639802,-0.105212,0.587775,-0.336261,-0.126530,0.393293,0.074499
7458215.22383656,881377.69081081,2772,-1.696170,-1.019096,-1.214286,-1.734084,-1.079629,-0.149728,-0.483317,-0.080186,0.110003,-0.715902,-2.044314,0.225156,0.117148,0.121019,-0.635486,-0.174132,0.556827,-0.314618,-0.071792,0.330408,-0.027693
7564295.99723889,884802.86407857,2773,1.163211,-1.403901,-0.073760,-0.019948,-0.312506,-0.283939,1.441450,-1.476430,-0.233337,0.133213,-0.268131,0.281749,0.142639,-0.035548,-0.519021,-0.340677,0.369129,-0.299023,0.221016,-0.131317,-0.138679
7569599.70513539,884984.16653748,2774,0.638286,-1.303911,-1.765992,-2.219118,-0.735549,-2.413512,-0.704580,-1.769535,-1.487998,-1.577976,-1.536028,0.284469,0.143821,-0.043837,-0.509396,-0.340191,0.360942,-0.299288,0.224510,-0.150649,-0.125276
7574903.37989546,885166.42568739,2775,0.189062,0.040758,-0.464383,1.375078,-0.669867,-1.265507,0.627962,0.636530,-0.290646,0.322275,0.010962,0.287176,0.144997,-0.052227,-0.499470,-0.338890,0.353205,-0.299330,0.226223,-0.168582,-0.111074
7585510.63066256,885533.81340405,2776,-0.900516,0.473191,0.400394,0.329998,1.526300,0.076369,-0.870293,-0.215627,0.231627,1.118149,-0.123516,0.292549,0.147327,-0.069337,-0.478760,-0.333904,0.339242,-0.298582,0.224224,-0.199723,-0.081205
7590814.20634148,885718.94197081,2777,0.832193,-0.244606,-1.127290,-2.035690,-0.904251,-1.860899,-1.666927,-1.034048,-0.590002,-1.353236,-0.219603,0.295215,0.148482,-0.078071,-0.468002,-0.330258,0.333085,-0.297714,0.220520,-0.212704,-0.066019
7627938.28793305,887041.62436481,2778,-0.799098,-1.375197,0.330939,-0.412487,0.470060,-0.407998,-0.365784,-0.020568,0.025323,1.314349,-0.664046,0.313461,0.156404,-0.142892,-0.386425,-0.285447,0.307451,-0.279442,0.150506,-0.249056,0.022446
7670363.72571981,888610.64812964,2779,0.508056,0.843925,0.696069,-0.720351,0.175609,1.468266,0.563780,-0.183844,1.475137,1.237655,0.122675,0.333317,0.165180,-0.224775,-0.284629,-0.202701,0.317389,-0.226207,0.026824,-0.177854,0.022825
7675666.74464130,888811.08014348,2780,-1.475447,-2.315113,-1.206619,0.171110,0.470620,-1.357147,-0.147552,-0.854986,0.598082,-1.065407,-1.989411,0.335717,0.166261,-0.235511,-0.271655,-0.190833,0.321375,-0.216971,0.010208,-0.162502,0.012904
6646394.43311131,874151.21248165,2781,-0.789361,-0.661796,-0.361669,-1.580300,-1.381048,0.237664,0.372581,-0.478830,-2.192243,-0.747556,1.234795,-0.127797,-0.184260,-0.165189,0.272985,0.082795,0.193669,-0.018021,0.173574,-0.010207,0.141865
6657005.71766298,874183.68682614,2782,1.001420,-1.141205,-1.256508,-0.472696,-1.640277,0.890557,-0.881563,0.621191,-0.374883,-1.705537,0.848710,-0.125069,-0.180314,-0.168466,0.278453,0.077441,0.162638,-0.050832,0.161475,-0.045196,0.126019
6662311.35501756,874201.35936297,2783,-0.060983,-0.491273,0.881886,-0.871433,-0.572854,-0.502206,0.733791,-0.601072,0.401185,-0.468707,0.024107,-0.123703,-0.178340,-0.170058,0.281173,0.074849,0.147121,-0.067392,0.156077,-0.062326,0.118108
6699450.71807463,874351.85971814,2784,-0.115181,-0.103997,-0.266340,1.289267,-0.901514,0.604434,-0.772498,-0.086861,2.525271,0.374103,0.451239,-0.114049,-0.164464,-0.178860,0.299240,0.061075,0.040033,-0.186899,0.145077,-0.163219,0.066312
6736589.86098780,874549.24646248,2785,-0.236510,-1.434533,0.799727,-0.314545,-0.856463,0.020109,-0.704592,0.059652,-1.973167,-0.180047,-0.035756,-0.104095,-0.150416,-0.180609,0.313332,0.060425,-0.056292,-0.300812,0.189705,-0.207746,0.034040
6747200.99593347,874614.25453456,2786,0.221209,0.754887,0.714396,-0.815532,-0.948561,1.592683,0.657945,0.288482,1.361892,0.486724,0.142819,-0.101171,-0.146360,-0.179398,0.316133,0.063398,-0.079840,-0.328511,0.210300,-0.207807,0.030731
6752506.55421998,874648.19377114,2787,0.558510,-1.972981,-1.356670,-1.287244,0.616359,-0.649773,-0.778230,-0.450914,-1.500920,-0.253865,-1.213341,-0.099694,-0.144324,-0.178479,0.317276,0.065456,-0.090735,-0.341102,0.221382,-0.205744,0.030193
6763117.65307647,874718.94297348,2788,0.664881,-0.694061,-1.163267,-1.507882,-0.767765,-0.878730,-1.393609,-0.148023,0.500416,-1.591341,-0.649613,-0.096706,-0.140237,-0.175998,0.318994,0.070742,-0.110564,-0.363336,0.244493,-0.197630,0.031359
6773728.72503014,874793.51959598,2789,0.814045,0.989772,0.314651,2.036865,-0.173354,0.657844,-0.133470,0.625944,1.562081,-0.231034,1.141350,-0.093671,-0.136128,-0.172641,0.319886,0.077603,-0.127530,-0.381124,0.268015,-0.184604,0.035428
6805561.77028780,875040.21365640,2790,-0.110921,-1.346197,0.220174,0.529050,-0.941650,0.351250,-0.302790,-1.037311,0.945881,-1.123193,0.200796,-0.084258,-0.123668,-0.157237,0.316835,0.107564,-0.158825,-0.402886,0.330974,-0.123201,0.062117
6832089.09124881,875272.10558106,2791,0.771530,1.118613,-0.754089,0.046060,0.499627,0.021019,0.230736,-0.375961,0.251317,-0.208787,0.084128,-0.076024,-0.113136,-0.138385,0.306724,0.142645,-0.160218,-0.380878,0.361524,-0.060717,0.093380
6874532.33903931,875692.88820407,2792,0.397695,0.673491,0.735435,0.350981,0.096643,1.012674,0.616150,0.797900,1.382668,0.270331,-0.002481,-0.062032,-0.096029,-0.097846,0.274174,0.214435,-0.115961,-0.273956,0.345100,0.015559,0.134310
6879837.70080389,875749.79163356,2793,-0.111873,-0.070297,0.232711,-0.342611,-0.546543,-0.665676,0.568890,0.640760,0.045048,1.403212,0.728576,-0.060209,-0.093872,-0.091981,0.268609,0.224455,-0.106823,-0.255565,0.336834,0.020458,0.137287
6906364.35181873,876048.66177073,2794,0.897132,-0.632929,-0.408814,2.199938,1.150442,1.751033,1.738062,0.240813,0.661263,1.001218,1.700993,-0.050832,-0.083029,-0.060416,0.235726,0.276807,-0.051721,-0.153205,0.276115,0.024694,0.144656
6938195.96171181,876438.88047847,2795,-0.667566,1.170073,0.372372,-0.032567,-1.205255,-1.148947,0.639764,-0.693886,-0.049344,-0.208002,1.410286,-0.039001,-0.069927,-0.018546,0.185380,0.341974,0.028224,-0.022206,0.168483,-0.009211,0.145990
