XCoord,YCoord,OBJECTID,Y_new,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
7648451.34566014,906744.53574631,2334,1.282205,-0.764470,0.584989,-0.922256,-0.783773,-0.923644,-0.066849,-0.305760,-0.906178,0.404953,-1.584622,0.316685,0.162786,-0.172502,-0.362216,-0.257285,0.289716,-0.270701,0.059662,-0.265290,0.003152
7664350.48643397,907336.84230448,2335,-0.217508,-1.255227,0.088077,-1.229642,-0.961552,0.248591,-0.838533,-0.405742,-1.311084,-0.782060,-0.490490,0.324070,0.166273,-0.203738,-0.324214,-0.225111,0.298302,-0.251682,0.011915,-0.235092,-0.011587
7696147.79488647,908547.26147155,2336,1.206816,-1.968686,0.065108,-2.251939,-0.246429,0.432078,-0.591685,-1.144579,-1.530263,0.568103,-0.117501,0.338334,0.173158,-0.268890,-0.247564,-0.153316,0.329980,-0.194226,-0.091130,-0.145338,-0.091301
6662246.56479280,893139.96190564,2337,1.334227,-0.420197,-0.646461,-1.040939,-0.507332,-1.139190,0.041398,0.062648,-1.256601,-2.319786,1.044105,-0.129885,-0.179054,-0.157149,0.268309,0.065995,0.113798,-0.086018,0.083717,-0.007655,0.214422
6683455.41902855,893220.16909431,2338,-0.583723,0.044046,-0.232017,-0.464339,-0.583172,0.012947,-0.789405,-0.572892,-0.850760,-0.636859,-0.193697,-0.124423,-0.171284,-0.162294,0.281276,0.050623,0.051211,-0.158246,0.071948,-0.070305,0.186547
6699362.01844889,893290.36514814,2339,-0.619000,-0.987625,1.037067,-0.301125,0.261828,1.342143,-0.426769,0.651137,0.376360,0.066977,0.819030,-0.120282,-0.165430,-0.165034,0.290537,0.041002,0.005826,-0.214011,0.075746,-0.107788,0.168014
6842519.04118939,894309.40936990,2340,0.091472,0.903866,1.088436,1.855376,1.251140,0.949879,1.221490,2.273010,0.864342,0.279672,1.468550,-0.079053,-0.110843,-0.112868,0.308572,0.097261,-0.164663,-0.427670,0.340404,0.032547,0.206949
6847821.04633339,894360.53886081,2341,0.113565,0.454732,1.007185,0.261530,2.384246,0.299753,0.119193,0.879559,-1.270415,0.449746,0.604486,-0.077336,-0.108747,-0.108015,0.305530,0.104945,-0.159022,-0.416586,0.342143,0.044056,0.211869
6922048.06028064,895176.75573231,2342,0.770826,0.475295,1.625590,0.363476,1.302444,0.955848,-0.433198,0.741366,1.365060,-2.010426,-0.186180,-0.051534,-0.078948,-0.022939,0.226056,0.242649,-0.005746,-0.149611,0.217377,0.085433,0.235892
6948557.17589746,895513.68123956,2343,2.288442,-2.158496,0.474907,0.998482,0.862428,1.573542,0.433599,0.084180,1.195756,-0.415974,0.199875,-0.041487,-0.068153,0.013075,0.181077,0.299573,0.066757,-0.037312,0.118986,0.049111,0.227967
6964462.49579281,895727.31073356,2344,0.583809,-0.067100,0.733324,0.762006,-0.149083,-0.963692,-0.397855,0.226672,0.534894,-0.567102,0.725894,-0.035245,-0.061655,0.035441,0.150246,0.333788,0.109362,0.024432,0.053449,0.024772,0.215024
6980367.69757813,895949.54552531,2345,0.979692,0.589700,0.396179,2.041235,1.486754,1.455061,-0.698393,1.759613,0.835434,0.713160,2.332747,-0.028842,-0.055149,0.058108,0.116795,0.367286,0.149199,0.079296,-0.013893,-0.001731,0.194501
6996272.77666031,896180.38627097,2346,-0.934200,-0.569689,-0.742235,-1.048562,-0.808522,-0.633797,-1.185776,-1.843269,-2.071923,-0.402968,0.462585,-0.022279,-0.048639,0.080855,0.080991,0.399456,0.184730,0.126413,-0.079176,-0.029878,0.166356
7001574.44158189,896259.24536523,2347,-0.364675,-1.111140,0.613298,-0.024504,1.360596,-0.106095,-0.908621,-0.092358,0.000790,1.318048,-0.274430,-0.020057,-0.046470,0.088417,0.068586,0.409781,0.195387,0.140473,-0.099259,-0.039379,0.155396
7065193.25692931,897280.13472764,2348,0.541361,0.183621,0.285089,0.052459,0.091635,-0.072964,0.983456,0.462130,-0.383729,0.189954,1.680451,0.007955,-0.020564,0.175070,-0.092980,0.510323,0.267936,0.274712,-0.206341,-0.126445,-0.012387
7097001.79862705,897842.21004707,2349,-0.953320,-1.265397,0.356924,-0.355812,1.753530,0.666986,-0.579451,0.131301,-1.530239,0.097274,0.663186,0.022844,-0.007779,0.213015,-0.177330,0.539976,0.275117,0.301105,-0.154146,-0.129919,-0.093188
7107604.50839272,898037.21753106,2350,-0.532384,-0.678556,0.171824,1.074353,0.612829,0.100894,-0.093259,0.436789,0.431548,1.336904,-0.062025,0.027929,-0.003555,0.224504,-0.205109,0.546536,0.277509,0.299872,-0.124110,-0.123742,-0.115306
7112905.83670080,898136.15532531,2351,0.756833,-1.955747,0.489715,0.323528,-2.825661,-0.053552,0.197691,0.293341,-0.688047,-1.267445,-0.205954,0.030494,-0.001451,0.230003,-0.218861,0.549216,0.279076,0.297241,-0.107298,-0.119373,-0.125196
7134110.96915922,898541.46783489,2352,1.243605,-0.166852,-0.686688,1.555405,-0.628630,0.387649,0.027805,0.707030,-0.605571,0.740056,-0.258808,0.040895,0.006907,0.250246,-0.272593,0.556242,0.288927,0.273274,-0.031691,-0.094516,-0.156296
7165918.10534798,899178.11879256,2353,0.352014,-0.680437,-0.318865,0.424726,-1.373965,-0.912965,-0.140485,-0.280512,0.470696,-1.919444,-0.259384,0.056899,0.019244,0.274816,-0.347760,0.558202,0.316968,0.199707,0.088258,-0.042920,-0.179413
7176520.32889414,899397.98416647,2354,-0.496488,-0.940697,-1.194398,-0.430654,-0.727956,-0.811071,-0.462817,-0.635741,-0.366586,-0.964634,-1.633368,0.062334,0.023296,0.281328,-0.370961,0.557636,0.329944,0.166656,0.124483,-0.024555,-0.183210
7192423.51362313,899734.95265265,2355,1.259151,-0.002973,-0.208932,0.704961,-0.295658,1.325900,0.863662,1.673974,2.206358,1.068505,2.439604,0.070573,0.029314,0.289435,-0.403745,0.556191,0.352392,0.110969,0.170815,0.001881,-0.185621
7197724.53451714,899849.18766040,2356,0.541723,-0.454613,1.085063,0.528909,0.021895,1.170859,-0.027653,-0.970678,1.310935,0.856156,0.692079,0.073341,0.031303,0.291683,-0.414106,0.555227,0.360566,0.091106,0.183542,0.010148,-0.183722
7218928.40877597,900315.68803973,2357,1.241322,-0.151994,1.090667,0.428405,-0.732306,-0.074354,1.115872,0.182421,1.222071,0.889694,-0.910180,0.084516,0.039170,0.298350,-0.452594,0.546786,0.395852,0.007560,0.217608,0.039667,-0.154119
7229530.21860905,900554.67411031,2358,0.952336,-0.335738,1.544502,1.780149,0.377974,1.369857,0.298319,0.880644,0.342356,1.611792,-0.171217,0.090162,0.043048,0.300268,-0.470047,0.538965,0.414536,-0.035325,0.223243,0.052503,-0.124692
7250733.57580855,901044.11899756,2359,0.302237,0.026427,0.400253,0.118386,-0.564862,-0.790046,0.895408,-1.167996,-1.087698,1.026175,-0.799585,0.101557,0.050687,0.301240,-0.501477,0.514498,0.452413,-0.119376,0.209679,0.078559,-0.039560
7256034.35949831,901168.87006040,2360,-1.410025,0.367527,-0.848983,-0.509968,0.555951,-0.728920,-0.516377,1.283758,0.488095,0.492814,-0.142104,0.104425,0.052572,0.300885,-0.508653,0.506411,0.461754,-0.139458,0.201101,0.086684,-0.013979
7335543.30841972,903154.85526164,2361,1.736959,-1.176261,1.152296,0.180759,-0.237250,0.640242,1.606756,1.747882,1.639624,0.742290,0.054510,0.148155,0.079565,0.267694,-0.597218,0.294734,0.566823,-0.330053,-0.078441,0.326967,0.346186
7388546.16369988,904598.33793898,2362,-1.016087,-0.215313,-1.196758,-1.213824,-0.208940,-0.205765,-1.866685,-2.664499,-1.221623,-1.542556,-1.570684,0.177682,0.096172,0.219400,-0.641147,0.092370,0.574867,-0.305568,-0.199885,0.444928,0.331813
7393846.30401821,904747.94361089,2363,-0.030614,-0.654994,0.481370,0.863996,-0.812333,0.757975,-0.407329,0.431049,-0.639390,1.391594,-0.626086,0.180635,0.097771,0.213606,-0.644202,0.071504,0.572525,-0.298192,-0.202694,0.446770,0.316734
7441546.32968096,906137.40900782,2364,-1.212160,-1.370034,-0.457948,-1.135088,-0.911353,-0.988086,-2.250033,-2.196588,-0.425135,-0.570166,0.916453,0.207108,0.111665,0.155159,-0.656770,-0.107073,0.528982,-0.234066,-0.151089,0.368935,0.118526
7462745.60421146,906779.80109572,2365,0.311372,1.054107,0.904529,1.052667,1.106889,2.076955,0.425748,0.514439,1.506584,0.959109,1.029184,0.218772,0.117562,0.126256,-0.652698,-0.175830,0.499268,-0.218800,-0.092669,0.289118,0.021916
7468045.35017364,906942.78863065,2366,-0.114552,0.139558,-0.589426,-1.250547,-0.130517,-0.865613,-0.569908,0.857599,-0.549004,0.138761,-1.993269,0.221674,0.119011,0.118821,-0.650687,-0.191548,0.491142,-0.216750,-0.075935,0.266382,-0.000181
7478644.75318739,907271.63114882,2367,1.502873,1.417239,0.825417,0.972820,-2.139465,2.199621,-0.327473,-0.086036,0.716288,1.200916,0.741751,0.227459,0.121878,0.103744,-0.645457,-0.220995,0.474246,-0.214756,-0.040882,0.218750,-0.040413
7483944.40958281,907437.48613206,2368,0.361670,1.843757,-0.232263,-0.156455,0.269610,-0.339919,-0.230580,0.868759,1.254037,1.094402,-0.346729,0.230342,0.123296,0.096115,-0.642235,-0.234668,0.465529,-0.214775,-0.022860,0.194183,-0.058225
7505142.73562439,908110.46378873,2369,0.408364,0.636099,0.408328,0.799457,0.883159,1.637865,1.010177,0.742422,0.466764,-0.414057,1.415989,0.241795,0.128875,0.065136,-0.625322,-0.281787,0.429456,-0.220887,0.048979,0.094318,-0.111558
7521041.15789571,908625.23277231,2370,-1.303006,0.691318,0.359437,0.401787,1.541357,0.205248,0.650504,-1.666599,-0.940374,-0.059741,0.197940,0.250294,0.132962,0.041593,-0.608475,-0.308654,0.401731,-0.230558,0.098315,0.020469,-0.131415
7531639.95100255,908973.19106589,2371,-0.374931,1.477313,1.255048,-0.922650,1.178804,-0.158009,0.840645,-0.089926,0.399746,-0.591234,0.800554,0.255913,0.135642,0.025839,-0.595325,-0.322336,0.383163,-0.238620,0.126836,-0.027955,-0.135227
7536939.29998389,909148.60377280,2372,1.955374,1.663458,-0.052034,0.532601,-1.181317,-0.913301,0.325112,1.526964,-0.552601,-0.254799,-0.035811,0.258706,0.136970,0.017953,-0.588191,-0.327885,0.373910,-0.242956,0.139380,-0.052041,-0.134500
7552837.15631147,909680.57613406,2373,-0.191277,-0.586077,1.350230,0.393864,-0.010125,0.798364,-0.554110,0.631978,0.757459,1.916213,-0.111570,0.267022,0.140904,-0.005911,-0.564645,-0.339345,0.347129,-0.256429,0.168741,-0.121913,-0.123083
7584631.99364030,910770.32493880,2374,-0.069023,-0.444514,-1.861650,-1.341155,-1.070765,0.321635,-0.366191,0.980466,0.285014,0.471316,-0.026667,0.283326,0.148568,-0.055753,-0.508714,-0.339343,0.303635,-0.279909,0.182829,-0.235216,-0.072470
7589931.01781914,910955.29471323,2375,-0.332265,-1.282145,1.737221,1.251865,-0.838724,-1.055783,-1.605529,0.664420,-0.868917,-1.563292,0.152271,0.285997,0.149821,-0.064446,-0.498370,-0.336499,0.298239,-0.282689,0.178918,-0.249003,-0.062577
7600528.96545522,911328.10138232,2376,-1.074256,0.324034,2.387351,2.602960,1.891789,1.363632,1.444365,0.998488,0.750975,0.868299,0.944667,0.291297,0.152308,-0.082220,-0.476917,-0.328530,0.289315,-0.286807,0.165878,-0.271293,-0.043370
7616425.63346498,911894.47885847,2377,-0.117886,-0.070260,0.082880,0.858942,-0.711173,-0.551305,-1.010471,-1.109596,0.050697,0.366979,1.396526,0.299136,0.155993,-0.109895,-0.443026,-0.311224,0.280846,-0.288722,0.134567,-0.290697,-0.019075
7621724.45456022,912085.18254530,2378,-0.659326,0.560113,0.552361,-0.119390,-0.033098,-0.099382,1.266623,0.177107,-0.530397,-0.585874,-0.708002,0.301718,0.157210,-0.119395,-0.431329,-0.304134,0.279371,-0.288073,0.121536,-0.293322,-0.012962
7690605.92506471,914651.29224248,2379,-0.225767,0.879466,-0.442436,-0.506683,0.485797,-0.298165,-1.362026,0.926681,1.981596,-0.143846,-0.066586,0.333717,0.172634,-0.254240,-0.269242,-0.169092,0.317311,-0.211228,-0.086921,-0.179285,-0.085437
7701202.53313655,915060.41215914,2380,1.021694,-0.594227,1.944815,-0.768772,-1.114469,-0.640108,1.123550,0.263849,0.754437,0.125764,-0.445199,0.338358,0.174957,-0.276421,-0.243996,-0.144303,0.330819,-0.188158,-0.122358,-0.146873,-0.120392
6672827.12598072,899490.82912515,2381,0.575125,0.030872,-0.373109,0.595123,0.526708,0.321114,-1.111100,0.248242,-0.118772,0.993100,1.475072,-0.129200,-0.175192,-0.155083,0.270387,0.053887,0.071111,-0.126325,0.052751,-0.022912,0.234354
6694031.39590806,899578.66753215,2382,1.477478,0.241011,-0.096170,0.310076,1.094744,-0.844893,-1.036543,-2.334934,0.779723,1.707769,0.389618,-0.123718,-0.167454,-0.159265,0.283855,0.037736,0.009384,-0.201337,0.050746,-0.078741,0.209617
6720536.63489223,899709.97665273,2383,0.186184,-0.293292,-1.020395,0.371835,0.844799,0.779693,0.521507,0.050661,0.023933,0.480657,0.371676,-0.116734,-0.157708,-0.161403,0.299182,0.022824,-0.061703,-0.295730,0.077797,-0.122168,0.186785
6736439.71758731,899800.23467430,2384,0.285164,0.902956,1.262478,-1.579705,-1.372111,1.640258,-0.599379,0.284450,-0.382557,0.379648,0.537104,-0.112449,-0.151810,-0.160595,0.307076,0.017615,-0.099019,-0.348788,0.108113,-0.131243,0.179373
6741740.73388813,899832.23264182,2385,0.495235,-0.888511,-1.279863,0.382663,-0.298898,-1.947372,-0.633391,-2.536482,-2.174744,-1.238063,0.044628,-0.111002,-0.149834,-0.159936,0.309423,0.016597,-0.110303,-0.365289,0.120036,-0.131316,0.178111
6752342.74877331,899899.09700939,2386,-0.709497,1.663455,1.809733,0.934912,-0.459856,0.005856,0.684002,0.491289,0.683042,1.347325,1.635311,-0.108078,-0.145868,-0.158005,0.313621,0.015713,-0.130889,-0.395908,0.145896,-0.127121,0.177464
6768245.72484130,900006.56365798,2387,-0.360512,2.148980,0.372342,0.583441,-0.122859,-0.650725,0.288467,-0.323519,0.250430,0.950342,0.552239,-0.103608,-0.139880,-0.153525,0.318508,0.017419,-0.156246,-0.434435,0.187753,-0.110632,0.181097
6794750.54781580,900204.79554498,2388,0.612087,-0.985218,0.045449,-0.217688,-0.328767,-0.796871,-0.340087,0.161705,-0.527172,0.486358,-0.022812,-0.095913,-0.129790,-0.141706,0.322153,0.028800,-0.181718,-0.473365,0.256554,-0.060969,0.197768
6805352.42490597,900290.78060922,2389,-1.691199,-0.610962,-0.592126,-0.443014,-0.220190,0.234659,-0.096583,1.351881,-1.425779,-1.157417,0.408555,-0.092741,-0.125716,-0.135450,0.321791,0.036412,-0.185518,-0.478615,0.280632,-0.035803,0.207113
6842458.73684806,900621.84261115,2390,0.140795,-1.513977,-0.380457,-1.216948,-0.874909,-1.145022,-1.076003,-0.988806,-1.046263,-1.615311,-0.936856,-0.081175,-0.111285,-0.106930,0.311011,0.076536,-0.169048,-0.446639,0.333042,0.056337,0.242459
6921970.67920180,901489.00295031,2391,0.469691,-0.387799,-0.364615,-0.938528,0.008848,-0.072777,-1.523114,-1.062243,-0.141501,-0.285504,1.476106,-0.053695,-0.079589,-0.016864,0.230832,0.219907,-0.005071,-0.169059,0.216255,0.111227,0.265528
6932572.08516431,901620.87604615,2392,1.998949,-0.453153,-0.509944,0.505521,1.756567,0.858230,0.362669,0.197013,2.313253,2.835515,1.143018,-0.049735,-0.075303,-0.002702,0.214036,0.242737,0.024203,-0.122947,0.179392,0.097936,0.263160
6937872.77010097,901688.24664631,2393,-1.760977,0.498094,-0.357013,0.771171,-0.138491,-1.095561,-0.571246,0.833199,-1.292161,-1.017515,0.490657,-0.047728,-0.073156,0.004504,0.205121,0.254292,0.038960,-0.100149,0.159718,0.090442,0.261167
6953774.75076413,901896.09432773,2394,0.199457,-0.962283,0.771790,-0.186441,0.565788,0.729801,0.658333,-0.950466,0.643698,-0.892798,-0.918922,-0.041601,-0.066703,0.026523,0.176373,0.289237,0.082920,-0.034124,0.096903,0.067133,0.250802
6959075.38550405,901967.28906722,2395,1.277694,-0.106528,0.083566,1.604036,1.476389,1.376804,1.168713,-1.167112,1.372146,1.884568,0.930135,-0.039523,-0.064548,0.033971,0.166147,0.300899,0.097251,-0.013235,0.075032,0.059048,0.245660
7091586.60867006,904057.83606723,2396,-0.302370,-0.749617,0.084295,0.432078,-0.589357,-0.360796,0.338298,0.108609,-0.791585,-0.131516,1.141173,0.018084,-0.010846,0.212398,-0.159130,0.524982,0.272792,0.290998,-0.169560,-0.106796,-0.089040
7102187.07697038,904250.88948689,2397,-0.395228,-0.240451,0.326962,-0.891637,-0.274373,-0.457894,-0.164552,-2.296711,0.017261,-1.835976,-0.687633,0.023135,-0.006622,0.224119,-0.187302,0.533195,0.274306,0.293660,-0.142554,-0.102611,-0.114249
7139288.15237439,904956.68827215,2398,0.821406,1.814743,2.264062,1.611040,0.545432,1.552333,-0.534917,1.545870,0.949782,0.005339,1.580348,0.041270,0.007998,0.259824,-0.282627,0.549448,0.288484,0.261793,-0.015458,-0.062850,-0.174474
7149888.29324755,905166.94802223,2399,0.557446,0.747660,2.081487,0.550365,-0.363504,0.206400,-0.653940,-2.005275,-0.898220,-1.883989,-0.324015,0.046576,0.012121,0.268339,-0.308415,0.551101,0.296236,0.241234,0.024854,-0.046278,-0.183519
7176388.30750464,905709.32456215,2400,0.251095,0.832023,-0.524006,3.195559,0.897861,0.695665,-0.127978,0.400920,0.882033,0.709741,1.222044,0.060061,0.022306,0.285995,-0.368956,0.551939,0.323539,0.170679,0.119441,-0.001219,-0.195381
7181688.25130105,905820.66751531,2401,0.048304,0.913881,0.430512,0.125351,1.295390,0.431435,1.290152,0.444992,0.600459,0.472705,1.099240,0.062794,0.024321,0.288876,-0.380301,0.551873,0.330272,0.153771,0.135959,0.007745,-0.196889
7197587.96031523,906160.43159956,2402,-1.003299,-1.464242,0.133734,0.459628,1.040376,0.172478,0.292351,0.707434,1.535453,0.796925,-0.223616,0.071060,0.030317,0.296168,-0.412650,0.550619,0.352639,0.098791,0.177956,0.033257,-0.195251
7224087.05921981,906745.82117681,2403,0.859741,-1.134146,0.653011,-0.078424,0.749516,0.611698,0.939159,0.215721,0.549280,1.215471,1.543630,0.085044,0.040141,0.303692,-0.460645,0.539982,0.395300,-0.001810,0.215311,0.069146,-0.150873
7234686.54917563,906986.66780798,2404,0.219306,-0.645541,-0.097005,-1.465592,-1.646325,0.658989,-0.508345,0.665408,-1.632049,0.159153,-0.750934,0.090705,0.044008,0.305048,-0.477738,0.531310,0.413422,-0.043012,0.216698,0.081556,-0.115942
7239986.26134522,907108.52484773,2405,-0.987360,0.206547,1.716809,-0.548159,0.562001,-0.639493,-0.364846,0.259984,-1.170899,-1.074628,1.224104,0.093548,0.045928,0.305368,-0.485843,0.525865,0.422557,-0.063432,0.214282,0.087708,-0.095091
7250585.61941156,907355.10604748,2406,-0.599720,-0.128078,1.530037,1.336619,0.702783,0.680358,-0.469422,2.431321,-1.760379,1.242781,-0.191408,0.099258,0.049738,0.305293,-0.501207,0.512633,0.440776,-0.103424,0.203193,0.101352,-0.047589
7292982.14157373,908379.66338156,2407,0.386292,0.010408,0.452253,-0.587095,-0.616881,0.205453,-1.282679,-0.911792,-0.612446,-0.893922,-0.153321,0.122382,0.064582,0.295520,-0.553291,0.427576,0.507415,-0.238716,0.084481,0.198217,0.179310
7356574.04293297,910031.18993415,2408,-0.237859,1.183180,-0.591078,-1.730745,0.341541,0.686534,0.414130,1.242268,-0.051160,-1.025808,1.040054,0.157631,0.085586,0.254034,-0.618676,0.219023,0.561421,-0.309865,-0.152723,0.404316,0.382424
7393667.61835197,911058.13538681,2409,0.916740,0.743047,-0.023419,-0.266362,-0.302102,-0.943610,0.254184,-1.103591,-0.289134,0.193410,-1.355412,0.178304,0.097115,0.216918,-0.646300,0.074660,0.557119,-0.273964,-0.210315,0.451435,0.332874
7547326.21621789,915811.46708748,2410,-0.456755,0.619003,-0.497297,0.660447,-0.309342,0.800398,-0.083444,1.222757,-0.121334,0.049824,1.530170,0.261928,0.139504,0.005544,-0.578648,-0.336130,0.343928,-0.239610,0.147510,-0.107797,-0.110472
7579114.42298256,916895.24904065,2411,2.368878,-0.727666,-1.494056,-0.457575,-2.054684,-1.704505,-0.167838,-1.196387,-1.437312,0.082381,-0.762508,0.278312,0.147344,-0.043660,-0.525390,-0.342248,0.298577,-0.269800,0.171296,-0.228928,-0.071783
7669174.41445014,920152.75794557,2412,0.077923,1.230600,-1.178423,0.467644,-0.783531,0.678076,-0.877006,-1.897882,0.361689,0.577422,0.123274,0.321891,0.168372,-0.207139,-0.328606,-0.219826,0.287655,-0.253147,-0.032124,-0.253524,-0.038501
7674471.74506280,920352.97473672,2413,-0.747761,0.276706,0.416478,1.720811,-0.212857,0.507766,-0.407993,0.617119,0.850263,0.431159,-0.245704,0.324301,0.169568,-0.217869,-0.315975,-0.208256,0.292576,-0.245203,-0.049050,-0.240733,-0.050123
7685066.29769255,920756.27478315,2414,-0.321520,-1.386893,0.390018,-0.986923,-0.142102,-0.048701,-0.558339,-0.381775,-0.092076,-1.391289,0.573167,0.329064,0.171951,-0.239605,-0.290692,-0.184407,0.303871,-0.226898,-0.083751,-0.212480,-0.078167
7690363.51905347,920959.35771032,2415,0.160681,-1.065309,-0.644972,0.991811,0.269397,0.196444,-1.135374,-1.393973,-0.325306,-1.434548,-0.957589,0.331416,0.173138,-0.250595,-0.278075,-0.172213,0.310180,-0.216573,-0.101415,-0.197352,-0.094250
6651603.47945172,905730.88915156,2416,-1.110855,0.305949,0.496335,0.085862,-0.647626,-1.069133,0.293330,0.275741,0.061610,-1.397909,-0.586256,-0.136645,-0.182745,-0.144755,0.250936,0.069972,0.123801,-0.056920,0.048974,0.061141,0.294449
6704602.80160247,905940.87954523,2417,-0.823728,-0.537806,0.083990,-1.368086,-1.745078,-0.940506,-0.361205,-0.387428,-1.155187,-0.683598,-2.221096,-0.122987,-0.163543,-0.155319,0.286749,0.023586,-0.031314,-0.244838,0.036112,-0.082934,0.236540
6720502.51553789,906022.51553681,2418,-0.383071,-0.647172,-1.669939,-0.872149,-2.495214,-0.100852,0.735373,-0.398979,-1.139988,-1.679903,0.083100,-0.118784,-0.157724,-0.155998,0.296331,0.013802,-0.072715,-0.302406,0.057145,-0.104589,0.225549
6725802.41012180,906051.63916622,2419,-1.194211,-0.044447,0.326478,-1.001743,-1.429480,-0.808434,-0.410928,-0.498732,-1.511138,-0.892804,-2.378229,-0.117367,-0.155776,-0.155875,0.299313,0.011156,-0.085587,-0.321044,0.066603,-0.108916,0.222896
6821199.43126963,906739.31298773,2420,-1.942251,-0.397567,0.645599,-1.893406,-0.151703,-1.513933,-0.356618,1.657887,-2.470620,-0.690453,-1.120801,-0.089976,-0.119843,-0.118404,0.320533,0.031902,-0.190368,-0.490557,0.300540,0.027347,0.260664
6826499.19494830,906786.59767006,2421,-0.093465,-1.819621,-1.452479,0.630027,0.002626,0.981940,-0.786738,1.437959,-0.847854,-0.194471,0.064190,-0.088327,-0.117796,-0.114300,0.319226,0.037227,-0.187639,-0.486354,0.308866,0.041126,0.265353
6852997.88046789,907037.35668297,2422,-0.794935,-0.233642,0.861343,0.426109,-0.784905,0.082394,0.319125,0.600459,-1.057092,-0.606368,1.154632,-0.079847,-0.107482,-0.090820,0.307703,0.070249,-0.160211,-0.441493,0.330611,0.103801,0.285941
6863597.28938714,907144.35121964,2423,0.919830,0.354291,-0.152411,0.187054,0.741971,-0.540145,-0.824061,-1.294660,-0.603638,0.327930,0.790476,-0.076342,-0.103322,-0.080133,0.300654,0.086269,-0.143225,-0.413218,0.329083,0.123369,0.291796
6916593.71751480,907736.67090115,2424,0.071239,-0.331057,-0.381053,-0.598356,0.470180,0.944843,-0.536260,1.160639,-0.732040,1.458915,0.978366,-0.057797,-0.082266,-0.017536,0.243404,0.185693,-0.019865,-0.210974,0.232656,0.143267,0.295617
7144463.04261513,911372.72990198,2425,-0.135932,-1.665028,0.112331,0.267024,-0.726811,-0.518757,-0.164569,-1.035581,-0.407320,-0.321749,-1.559464,0.041659,0.009102,0.269236,-0.292278,0.542231,0.287056,0.249813,0.001481,-0.031521,-0.189208
7155060.86886039,911584.85579006,2426,-0.803946,-0.224909,0.201824,-0.709589,0.312742,0.027221,-0.195270,0.560375,0.230460,3.101317,1.611249,0.046986,0.013205,0.277253,-0.317929,0.543978,0.295078,0.228633,0.041238,-0.014602,-0.196588
7165658.61767797,911800.80417706,2427,-1.491068,-1.047697,-2.263833,-0.369668,-1.105535,-1.583156,-1.109111,-1.615545,-3.293764,-2.096281,-0.645831,0.052364,0.017281,0.284440,-0.342680,0.544928,0.304895,0.203114,0.079582,0.003176,-0.201293
7176256.28808364,912020.57506298,2428,-0.294717,-0.884546,0.145872,-0.184890,0.268630,-0.690632,-0.848576,-0.068962,-0.915321,-1.142050,-0.729558,0.057790,0.021330,0.290767,-0.366438,0.545446,0.316433,0.173717,0.115168,0.021136,-0.204478
7186853.87843697,912244.16877590,2429,0.491015,0.149304,1.662093,0.704633,3.383572,0.447308,1.365533,1.843694,1.554420,1.534998,-0.034261,0.063263,0.025349,0.296211,-0.389121,0.545741,0.329556,0.140979,0.146722,0.038655,-0.206471
7218646.15671581,912937.88490814,2430,-0.041862,0.487484,-0.091075,-1.086457,-0.413720,-0.375694,0.634779,-0.390684,-1.584086,0.216843,0.620042,0.079942,0.037218,0.307054,-0.450166,0.538944,0.376351,0.029078,0.206188,0.084346,-0.172149
7239840.58315888,913419.47449614,2431,-0.576615,1.178906,0.102973,-0.458315,-0.522261,-0.334274,-1.118780,-1.639516,-1.325539,-0.555728,-0.191585,0.091254,0.044960,0.309585,-0.484815,0.522627,0.411092,-0.049799,0.208517,0.109262,-0.101241
7245139.13555388,913542.26099598,2432,1.019814,0.509881,0.402607,-0.016888,-0.606665,-0.385813,0.180073,0.721911,0.210324,0.168816,-0.934081,0.094103,0.046874,0.309623,-0.492741,0.516680,0.419883,-0.069190,0.203938,0.115709,-0.077972
7255736.17243063,913790.70078781,2433,0.052404,-1.132494,-0.574237,-1.066306,-1.418889,0.036146,-0.374497,-1.469457,-0.535362,-0.615298,-1.905990,0.099826,0.050673,0.308985,-0.507764,0.502395,0.437323,-0.106919,0.188604,0.130753,-0.026239
7271631.55829072,914170.52712789,2434,0.866483,1.104631,-0.315943,1.665523,0.324087,0.482931,1.223047,2.496582,-1.373944,1.266887,1.739504,0.108465,0.056300,0.306252,-0.528415,0.474871,0.462567,-0.159507,0.150976,0.161202,0.060190
7287526.73647405,914558.95351639,2435,0.844641,-0.252853,-0.093265,-0.446567,-0.471264,0.062544,0.256172,-2.304767,1.235237,0.927827,-0.199971,0.117161,0.061839,0.301411,-0.547225,0.440110,0.485855,-0.205250,0.098391,0.202085,0.149859
7319316.45045355,915361.60676673,2436,0.292058,0.653679,-0.508033,-0.424818,0.559188,0.859623,-0.347765,0.900894,1.527674,0.726154,0.938581,0.134694,0.072646,0.285602,-0.582062,0.350762,0.523166,-0.268673,-0.029878,0.304798,0.306076
7430573.21875322,918441.78006831,2437,-0.265142,-0.666808,-0.424052,-0.115176,-0.035714,0.100584,0.990186,-1.472321,1.174578,-0.666006,-1.222842,0.196575,0.107507,0.175601,-0.661722,-0.063671,0.511879,-0.197768,-0.190648,0.395309,0.209743
