XCoord,YCoord,OBJECTID,Y_new,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
7607445.66422021,715708.03757073,2084,0.381706,1.480710,0.838454,1.371501,0.846936,0.566200,-0.119495,-0.014836,-0.880456,1.350882,1.058886,0.359037,0.100072,-0.148470,-0.191762,-0.252929,0.147876,0.018404,-0.100567,0.328971,-0.188884
7623448.17158522,716278.18603672,2085,-0.417499,-0.961833,1.860213,0.749986,-0.324508,-0.544955,0.587484,1.017245,0.832205,-0.266023,1.000888,0.366575,0.100636,-0.176666,-0.162576,-0.213799,0.114875,0.057067,-0.119608,0.327028,-0.121341
7634116.33725671,716663.09471573,2086,1.257395,0.253282,1.282368,-0.779568,0.438958,-1.235932,1.180130,0.993920,1.656326,0.313520,0.119003,0.371517,0.101040,-0.196088,-0.142534,-0.186722,0.095422,0.077786,-0.134914,0.327285,-0.080929
7660786.13824771,717642.20200948,2087,0.012528,0.854822,0.349175,1.056420,0.132448,-0.860572,0.992419,-0.965078,1.706982,0.779908,-1.015038,0.383559,0.102177,-0.246724,-0.091134,-0.117480,0.057818,0.110958,-0.177427,0.334951,-0.010892
7671453.80949764,718040.57883739,2088,0.721874,-0.580035,1.706880,0.668691,-2.187137,-1.131253,-1.290296,1.242390,-0.157455,1.138965,-0.849972,0.388244,0.102691,-0.267726,-0.070337,-0.089728,0.047834,0.116822,-0.195874,0.341174,0.000947
7703455.95185806,719258.79556106,2089,1.247901,-1.769490,1.049510,-2.151857,-0.088370,-0.705331,-1.729938,-0.963609,-1.264510,0.067392,-1.320675,0.401818,0.104477,-0.332650,-0.008550,-0.007876,0.037419,0.111433,-0.258725,0.370665,-0.020519
6700249.19744880,703865.93920773,2090,1.405199,0.453415,1.767963,0.418717,0.933525,-1.003347,1.453857,0.383706,1.033664,-0.148635,-0.870205,-0.053580,-0.107699,-0.198282,0.244397,0.178556,0.176261,0.275618,0.463356,-0.010706,-0.462749
6705585.55094931,703891.41356623,2091,0.400103,0.104286,1.368330,-1.047342,-1.083550,-0.067461,0.656692,-0.350586,0.082052,0.220944,0.488981,-0.052143,-0.105520,-0.199875,0.242856,0.190878,0.160409,0.279854,0.456144,-0.025149,-0.471823
6710921.90051280,703917.85019314,2092,1.053136,-1.159519,-0.980024,-1.574353,-1.601723,0.985255,0.127638,0.475280,0.634808,2.152253,-0.018654,-0.050699,-0.103341,-0.201309,0.241268,0.203513,0.144067,0.284551,0.449688,-0.040436,-0.479463
6716258.24449889,703945.24941656,2093,-1.035656,-0.903083,0.521143,0.171260,0.300451,-1.338713,1.912495,1.027158,0.549031,0.077422,0.960443,-0.049248,-0.101161,-0.202576,0.239630,0.216455,0.127259,0.289693,0.444003,-0.056549,-0.485558
6721594.58389181,703973.61090839,2094,0.001087,1.576031,-0.173589,0.206488,1.376346,-0.366431,0.442179,-0.181537,-1.178167,-0.698313,-0.230435,-0.047789,-0.098981,-0.203666,0.237935,0.229695,0.110014,0.295259,0.439095,-0.073456,-0.490011
6737603.57024647,704064.46997865,2095,0.881040,-1.219921,-1.841694,-1.273668,-0.427463,-2.013202,-0.193519,-0.639563,0.317684,-1.507292,-1.456425,-0.043362,-0.092442,-0.205804,0.232480,0.271068,0.056065,0.314212,0.428999,-0.128499,-0.492798
6748276.19916363,704129.85469039,2096,0.708656,0.271747,-1.604861,-0.587304,-0.634846,-0.706894,-1.430061,0.484002,-0.457550,-1.240756,-1.369423,-0.040364,-0.088085,-0.206220,0.228491,0.299831,0.018750,0.328358,0.425972,-0.168215,-0.485445
6758948.80380264,704199.08913198,2097,0.579050,1.865124,1.693180,1.629853,0.978835,-0.612167,0.304531,1.307946,1.975664,-0.145319,0.920019,-0.037325,-0.083730,-0.205783,0.224186,0.329307,-0.019106,0.343310,0.425662,-0.209697,-0.470722
6764285.09660771,704235.15008348,2098,-1.075824,-1.045871,-0.156248,-0.420743,-0.898195,-0.017846,-0.432206,-1.864873,-2.372699,0.053089,-1.035421,-0.035789,-0.081555,-0.205235,0.221906,0.344239,-0.038077,0.350969,0.426433,-0.230907,-0.460698
6785630.20024289,704389.01722981,2099,0.987267,0.433820,1.529085,-0.215307,1.547069,0.360541,-0.526926,0.943368,0.439410,0.958219,0.105208,-0.029526,-0.072868,-0.200787,0.211856,0.404503,-0.112692,0.381653,0.434619,-0.316935,-0.404895
6796302.70908156,704471.72506964,2100,-1.351079,1.434280,1.227797,1.005588,-1.960091,0.604002,0.577138,-0.540204,-0.733875,-0.110276,1.051821,-0.026318,-0.068538,-0.197191,0.206231,0.434466,-0.148287,0.396321,0.441022,-0.359500,-0.369380
6801638.95234606,704514.52288431,2101,1.912014,-0.892508,-0.208306,-1.680501,-0.121114,0.179657,-1.207522,1.584831,0.920732,-1.482148,-0.043167,-0.024694,-0.066377,-0.195050,0.203259,0.449280,-0.165424,0.403316,0.444596,-0.380386,-0.350288
6806975.18740848,704558.28263931,2102,-0.136013,-0.157332,0.250973,-0.062467,-0.404102,-0.098214,-0.780741,-0.675126,0.527241,0.231060,1.172282,-0.023057,-0.064219,-0.192681,0.200178,0.463932,-0.182036,0.410023,0.448335,-0.400907,-0.330560
6817647.63358322,704648.68993881,2103,-1.687852,-0.470067,0.469406,-0.096000,0.164823,0.483290,-0.030925,-1.057913,-1.625324,1.625993,-0.689644,-0.019739,-0.059914,-0.187263,0.193679,0.492608,-0.213441,0.422400,0.456052,-0.440567,-0.290012
6822983.84469555,704695.33715522,2104,-0.882987,1.190187,-0.691844,1.268730,1.067860,-1.363190,-0.647256,-0.241239,-0.276132,0.126120,0.291080,-0.018059,-0.057767,-0.184219,0.190257,0.506559,-0.228121,0.427989,0.459902,-0.459575,-0.269614
6828320.04694964,704742.94664006,2105,1.118918,-0.757412,-0.648469,-0.990048,-0.004190,1.283294,-0.524912,-0.833617,0.045100,0.378955,-0.752409,-0.016363,-0.055625,-0.180954,0.186719,0.520206,-0.242047,0.433131,0.463659,-0.477956,-0.249420
6855000.92501822,704995.43005897,2106,1.213000,-0.966508,0.418180,-0.788604,-0.065300,0.863217,1.396170,1.881336,0.635355,0.541112,0.003192,-0.007658,-0.044987,-0.161435,0.167233,0.582716,-0.298805,0.451050,0.478856,-0.558822,-0.158703
6881681.56391406,705271.97281298,2107,-1.671253,0.167328,-0.718998,-0.033952,0.912723,0.595444,0.835491,0.208052,0.166907,1.219253,1.528686,0.001447,-0.034503,-0.136985,0.144702,0.632984,-0.331109,0.454147,0.482833,-0.618885,-0.099767
6897689.82422030,705449.44719556,2108,0.651261,0.179016,0.501926,-0.596562,1.534688,1.152390,0.180139,0.718279,1.449789,1.896280,0.679806,0.007109,-0.028304,-0.120221,0.129731,0.656025,-0.337885,0.448497,0.477430,-0.644949,-0.082743
6935042.04019813,705897.23599814,2109,0.934405,0.893830,-0.500435,-0.677810,0.417812,-1.256183,-0.401816,-0.361579,1.744762,-0.947858,-1.135881,0.020917,-0.014167,-0.076130,0.090768,0.686501,-0.318157,0.415138,0.438273,-0.683839,-0.064716
6945713.99556021,706033.83710289,2110,-0.548141,-0.061085,1.925024,0.411911,-0.132831,1.464935,1.829804,-0.179365,0.775410,1.390611,1.222928,0.025018,-0.010223,-0.062511,0.078674,0.689025,-0.304326,0.401236,0.420498,-0.692042,-0.054677
6956385.90072556,706174.28728130,2111,0.189679,0.879134,0.150028,0.237525,0.769615,-0.317831,0.505668,0.697100,0.111286,0.612482,0.343719,0.029188,-0.006328,-0.048551,0.066193,0.688833,-0.287440,0.385837,0.400321,-0.700315,-0.040239
6972393.66136089,706392.18021823,2112,-1.473030,-0.830275,0.552754,-0.374403,-0.051128,-0.009494,0.832565,-0.826885,-1.274304,0.494454,0.262114,0.035573,-0.000580,-0.027109,0.046807,0.683624,-0.257272,0.360544,0.366778,-0.713635,-0.010169
6977729.55521664,706466.73584339,2113,-0.242445,0.256844,1.323322,0.726327,-0.517901,-0.060076,-1.807633,0.178230,-0.596919,1.639870,-0.632240,0.037736,0.001310,-0.019860,0.040183,0.680630,-0.246147,0.351668,0.355093,-0.718376,0.001909
7015080.42342813,707015.57037565,2114,-0.010803,-1.342253,-0.824423,-1.007779,-1.016341,-0.172132,-0.024001,0.081997,-0.497892,-0.472612,-1.836390,0.053354,0.014132,0.031463,-0.008020,0.644094,-0.159284,0.286518,0.283427,-0.754099,0.104229
7031087.72048172,707265.22013882,2115,-2.133121,-1.026992,-2.127233,0.223621,-1.113819,-1.303385,-0.470480,0.455599,-1.130184,-0.976079,-1.741872,0.060299,0.019394,0.053322,-0.029401,0.621478,-0.120328,0.258146,0.267580,-0.768787,0.149989
7036423.45587322,707350.36104465,2116,-0.437556,-0.444912,-0.908355,0.920729,-0.930238,-1.537821,-1.007256,-1.627108,-0.566239,-2.073365,-1.822290,0.062647,0.021115,0.060531,-0.036586,0.613223,-0.107474,0.248559,0.265007,-0.773283,0.164445
7057766.24159963,707700.54866448,2117,-0.966249,1.178859,-1.020657,0.390479,1.270937,0.088507,0.984263,0.208811,-0.031541,0.430279,-1.054834,0.072200,0.027826,0.088770,-0.065480,0.577474,-0.057600,0.205381,0.268753,-0.788149,0.214913
7063101.89792305,707790.50124048,2118,0.251277,-0.742317,-0.711032,1.616205,1.408182,-1.427186,-0.086008,-1.052631,-0.974411,-1.817410,-2.138788,0.074628,0.029460,0.095643,-0.072714,0.568017,-0.045609,0.192712,0.273101,-0.790905,0.225166
7068437.53817038,707881.41608490,2119,2.248359,0.256600,2.021983,1.688548,1.526344,1.290098,1.534113,1.021499,1.137098,-0.567664,1.001228,0.077071,0.031076,0.102425,-0.079941,0.558417,-0.033817,0.179109,0.278724,-0.793217,0.234304
7084444.35884698,708159.93455672,2120,-0.477414,-1.498671,-1.345636,-2.398753,-1.106455,-1.332164,-0.683987,-2.273012,-1.359990,-1.232577,0.704424,0.084492,0.035811,0.122161,-0.101523,0.529072,0.000535,0.132233,0.302529,-0.797290,0.254473
7095115.48809522,708350.42466131,2121,-0.043314,-2.002123,-0.671170,-1.241412,-1.603408,-0.475518,-0.070192,-0.889235,-0.602592,-1.787375,-0.611226,0.089514,0.038874,0.134738,-0.115775,0.509353,0.022969,0.095770,0.323300,-0.797503,0.261571
7100451.02696480,708447.11344431,2122,-0.446012,0.331679,-0.730373,-0.420690,-1.287553,-0.872922,0.008970,-0.848118,-0.743794,-0.863037,-0.250890,0.092046,0.040377,0.140833,-0.122843,0.499529,0.034273,0.076008,0.334853,-0.796852,0.263196
7111122.05122639,708643.37715939,2123,0.247376,0.038757,0.258203,0.821908,0.407766,0.047178,0.814031,0.309827,-0.004906,0.545316,2.387133,0.097154,0.043323,0.152600,-0.136838,0.480073,0.057659,0.033605,0.359734,-0.794075,0.262704
7143134.69028497,709255.26307473,2124,2.099227,-0.173554,-0.410692,-0.962948,0.857167,0.999050,-0.008652,0.072180,1.762192,-1.193613,-1.155178,0.112802,0.051684,0.184099,-0.177327,0.424480,0.139745,-0.112094,0.439946,-0.775485,0.235236
7159140.75702605,709574.19616389,2125,0.945800,0.121977,1.890961,0.005899,0.602881,1.208988,0.843464,0.083108,1.852414,0.501431,-0.814923,0.120797,0.055589,0.197437,-0.196502,0.398617,0.189178,-0.191250,0.477202,-0.762086,0.210993
7180481.90627280,710012.91149381,2126,-0.217657,-1.838486,-0.860733,-2.530951,-1.499509,-1.336438,-2.968819,-1.662471,-0.994317,-1.193256,-1.314892,0.131621,0.060506,0.212428,-0.220723,0.365633,0.263153,-0.297519,0.517098,-0.742591,0.173883
7191152.36065364,710238.04260522,2127,2.702087,0.581208,1.678811,2.778987,1.228043,2.253923,1.641944,2.042446,2.153196,0.100619,0.661172,0.137098,0.062840,0.218655,-0.232206,0.349206,0.302819,-0.349194,0.531141,-0.732945,0.155469
7212493.02302472,710699.85106482,2128,1.652414,-0.489762,-0.651703,1.750769,-0.437673,0.670739,0.127533,-1.384336,0.101958,0.238890,1.800429,0.148171,0.067256,0.228435,-0.253840,0.313662,0.385044,-0.445949,0.544507,-0.715243,0.130042
7217828.13571405,710817.70876873,2129,-0.079722,-0.886377,0.456263,-0.703569,0.035293,-0.713603,-0.328353,0.211568,-1.160314,-2.256444,-0.781096,0.150963,0.068309,0.230307,-0.258967,0.303848,0.405787,-0.468285,0.544488,-0.711254,0.127229
7239168.37288913,711298.76095623,2130,-1.476809,0.587549,0.342653,-0.978118,0.727766,-0.379574,-0.532931,1.204986,-1.131864,-0.256472,1.561211,0.162214,0.072310,0.235442,-0.278362,0.259713,0.487225,-0.548159,0.530248,-0.696783,0.131402
7244503.37731098,711421.42934605,2131,1.181398,0.064102,1.869892,-0.709305,-0.382803,0.312582,-0.192291,-0.389287,-0.280504,-0.644215,0.194702,0.165046,0.073259,0.236130,-0.282940,0.247360,0.506819,-0.565488,0.523152,-0.693288,0.135963
7265843.17190164,711921.72493340,2132,0.329675,0.410428,1.821046,1.286561,0.728513,1.133302,0.205456,0.022252,0.709513,1.123665,-0.624308,0.176444,0.076851,0.236467,-0.300266,0.192558,0.579921,-0.623096,0.481460,-0.672568,0.164070
7297852.17251605,712701.03308606,2133,-0.667737,-1.243275,-0.530846,-0.309968,-0.981777,-1.276354,-0.455528,-0.810111,-1.868329,-0.948761,-0.697670,0.193713,0.081645,0.229724,-0.323891,0.095928,0.666685,-0.672917,0.386680,-0.596542,0.214230
7303186.92332947,712834.28511615,2134,2.563841,-0.093063,0.297124,0.963072,0.094055,1.170948,0.531418,-0.853641,0.725026,-0.607601,0.245413,0.196607,0.082377,0.227763,-0.327650,0.078498,0.677788,-0.677037,0.368450,-0.577251,0.220890
7308521.64986472,712968.49941464,2135,-1.196972,1.430696,2.239457,2.512101,2.290174,0.772679,0.968269,1.459711,1.124115,1.967514,0.486008,0.199505,0.083090,0.225566,-0.331385,0.060788,0.687823,-0.680031,0.349889,-0.556046,0.226557
7313856.35212180,713103.67565347,2136,0.682496,1.193979,1.182732,0.718241,1.348804,0.171310,1.642196,-0.128769,-0.086164,1.369094,1.187019,0.202407,0.083784,0.223134,-0.335106,0.042842,0.696761,-0.681938,0.331157,-0.532977,0.231065
7319191.03010072,713239.81416073,2137,0.909993,-0.471368,1.439236,-0.393473,1.515778,0.688809,1.020406,0.732046,1.303674,0.383769,0.446385,0.205311,0.084461,0.220471,-0.338822,0.024703,0.704577,-0.682800,0.312401,-0.508117,0.234265
7377870.82186164,714800.83597305,2138,0.447581,1.055947,3.554142,1.394979,-1.025108,0.734924,-1.218882,0.158482,-0.310535,-0.579322,0.832016,0.237358,0.090764,0.176666,-0.373691,-0.173994,0.714590,-0.639776,0.116370,-0.153343,0.158868
7388539.53641656,715097.16477673,2139,-0.181045,0.801786,0.165122,-0.225108,0.468671,-0.223374,-0.564830,0.172457,1.065270,0.644126,-1.532255,0.243184,0.091704,0.166061,-0.377774,-0.207051,0.702216,-0.625550,0.085581,-0.082883,0.122713
7409876.64138006,715701.36763656,2140,2.396582,0.913952,0.999745,0.930528,-1.514252,0.360182,1.667529,0.240593,0.654401,0.126075,2.316930,0.254811,0.093416,0.142715,-0.382914,-0.267273,0.666651,-0.595420,0.031616,0.051271,0.034502
7415210.84921555,715854.82336639,2141,-0.704372,-1.244238,-0.185738,-0.993531,-0.277213,-0.712029,-0.266998,0.153872,0.009583,-0.161951,-0.452554,0.257710,0.093811,0.136465,-0.383510,-0.280873,0.655804,-0.587752,0.019915,0.082420,0.009905
7425879.18122530,716164.62097515,2142,-1.556797,0.133149,-0.657681,-1.257856,-0.563880,0.439204,-1.101844,-0.526043,-1.317368,0.028990,-0.214295,0.263498,0.094564,0.123506,-0.383818,-0.306084,0.632163,-0.571674,-0.001167,0.140802,-0.041335
7431213.30539955,716320.96252598,2143,0.416758,0.494362,0.102565,0.662412,0.337531,0.934011,0.721737,-0.934233,0.082041,1.156634,0.179454,0.266385,0.094922,0.116809,-0.383515,-0.317633,0.619490,-0.562991,-0.010516,0.167779,-0.067694
7463217.44906831,717279.21553072,2144,0.433614,-1.335802,-0.343860,0.994328,-1.063467,0.438030,-0.181704,-0.191326,0.104186,0.025060,0.007653,0.283601,0.096853,0.073981,-0.375007,-0.370602,0.535431,-0.496483,-0.049888,0.292725,-0.227618
7537889.61435622,719649.81380789,2145,-1.247087,0.462712,-0.955142,1.002541,1.522869,0.876236,0.788982,1.584146,1.179840,0.602631,0.103391,0.322691,0.100300,-0.036965,-0.309686,-0.375794,0.333734,-0.243973,-0.060415,0.345004,-0.396497
7543223.10762621,719826.35643381,2146,0.332750,0.580440,1.465819,0.676808,1.785773,0.078582,1.705259,-0.676180,0.014698,-0.988765,-0.011983,0.325407,0.100513,-0.045116,-0.302723,-0.370064,0.319986,-0.223351,-0.059741,0.342080,-0.389826
7564556.76082496,720542.14699697,2147,-0.199802,-0.034834,-0.170357,-0.914738,0.373617,0.586704,0.701960,-0.275150,-1.128216,1.129834,0.542552,0.336148,0.101353,-0.078092,-0.272201,-0.340256,0.265380,-0.142352,-0.059637,0.330438,-0.339353
7580556.65894322,721089.08947265,2148,-0.674910,-0.842365,-0.929646,0.587904,0.577116,-0.721541,0.246461,0.562821,0.330320,0.429454,-0.081646,0.344065,0.101982,-0.103566,-0.246753,-0.311516,0.225560,-0.085377,-0.064098,0.322330,-0.281218
7585889.89237122,721273.32729314,2149,-0.526777,0.194960,-1.746564,-0.670604,-0.385842,0.143144,-0.005609,0.868489,-0.853752,-1.006660,-0.661748,0.346675,0.102194,-0.112251,-0.237837,-0.300899,0.212675,-0.067495,-0.066736,0.319914,-0.259138
7596556.25883372,721644.68875514,2150,-0.270034,-2.607460,0.665911,-2.008482,-1.306457,-1.849203,-0.183887,-1.797677,0.714625,-0.497922,-1.678325,0.351853,0.102625,-0.129951,-0.219416,-0.278322,0.187712,-0.033783,-0.073952,0.315744,-0.212499
7607222.49045397,722019.89732231,2151,-0.394546,-0.913923,-0.838548,-0.647473,-0.191002,0.488770,-0.029829,0.377293,-1.080342,0.271297,-0.260064,0.356969,0.103067,-0.148122,-0.200288,-0.254204,0.164085,-0.003178,-0.083858,0.312720,-0.164462
7617888.58624773,722398.95332272,2152,-0.047622,0.103814,0.205056,-2.020965,1.426412,-1.141882,-1.194037,-1.509086,-0.295770,-0.576216,-0.953272,0.362021,0.103524,-0.166788,-0.180548,-0.228842,0.142112,0.023945,-0.096405,0.311147,-0.117397
7628554.54490264,722781.85642831,2153,0.135287,0.615992,0.914719,0.562146,0.379773,0.669677,-0.678636,1.378005,1.570444,1.125362,-0.241464,0.367006,0.104000,-0.185957,-0.160297,-0.202527,0.122107,0.047295,-0.111306,0.311296,-0.073676
7644553.22156663,723363.42481898,2154,0.256858,1.464794,-0.682000,-0.927162,1.309455,-0.519899,-0.787759,0.143625,0.096437,1.359022,0.103499,0.374355,0.104758,-0.215636,-0.129186,-0.161879,0.096435,0.074829,-0.136738,0.315215,-0.019209
7655218.83015664,723755.94568747,2155,1.101130,0.381380,-0.307844,-1.214103,-0.655765,0.218316,0.674643,0.238888,0.549189,0.783950,1.385386,0.379164,0.105297,-0.236009,-0.108113,-0.134364,0.082603,0.088069,-0.154481,0.320491,0.006938
7665884.29701464,724152.31398922,2156,-0.236392,-0.308111,-0.375088,0.088224,-0.373190,-0.826672,0.154519,1.136221,1.280023,-0.583973,0.365994,0.383898,0.105867,-0.256813,-0.086900,-0.106768,0.071668,0.097235,-0.172938,0.327957,0.023351
7681882.22663289,724754.07918990,2157,-1.704083,-0.379701,-0.855550,0.359103,-0.374645,0.134767,-1.044276,-0.606171,0.337571,-1.671809,-0.138262,0.390854,0.106787,-0.288725,-0.055062,-0.065572,0.061096,0.103630,-0.202968,0.343148,0.028524
7692547.33161497,725160.06492648,2158,0.964297,0.430585,-0.352233,-0.663783,0.384878,1.465328,-1.129889,-0.046686,0.593234,1.144404,-1.100222,0.395390,0.107448,-0.310391,-0.033987,-0.038379,0.058127,0.103308,-0.224500,0.355722,0.019663
6657537.75137581,710012.45512989,2159,1.045953,-0.535030,-1.137438,0.560334,0.073443,-0.365152,-0.425403,-0.499771,1.786439,0.384200,-0.350653,-0.067254,-0.128648,-0.184341,0.261254,0.091474,0.290191,0.251331,0.553072,0.055819,-0.359807
6689549.17455755,710133.51525523,2160,0.979268,-0.155200,-0.613980,-0.632783,0.065340,-0.403844,-0.904996,1.321190,0.050835,-0.550341,-0.184392,-0.058789,-0.115607,-0.197662,0.253597,0.154048,0.210339,0.258029,0.491189,-0.008065,-0.442044
6721560.44846138,710289.21507506,2161,-1.502980,-0.202287,0.890459,1.494789,0.462422,0.049282,0.678415,0.879962,-0.843684,-0.156839,1.710644,-0.050145,-0.102545,-0.206548,0.244616,0.226840,0.114039,0.279904,0.452422,-0.097556,-0.489468
6732230.83296047,710348.81272489,2162,1.099634,-0.453472,-0.107640,-0.746546,-1.028098,0.722340,0.729660,-0.243528,0.586643,-0.550320,-1.128987,-0.047204,-0.098188,-0.208127,0.241155,0.253511,0.078602,0.290598,0.445548,-0.133009,-0.493202
6769576.99580081,710587.71382189,2163,-1.285729,0.403213,-0.648542,-0.555665,0.648291,0.092296,-0.302782,0.075324,-1.376751,-0.128387,0.572485,-0.036603,-0.082944,-0.207146,0.226519,0.353738,-0.051422,0.336927,0.442993,-0.271141,-0.451568
6785582.39653271,710704.53281398,2164,1.174495,-1.090780,-0.990825,-1.797841,-0.997411,-1.713215,-2.830539,-1.782777,-0.372585,-1.307345,-1.014443,-0.031889,-0.076424,-0.203396,0.218816,0.398305,-0.106300,0.358515,0.449793,-0.332713,-0.409972
6828263.13105297,711058.38676506,2165,-0.017280,2.072699,1.674789,0.889025,0.442086,2.035607,0.588862,-1.442611,-0.284163,-0.132791,0.290267,-0.018730,-0.059135,-0.183350,0.193264,0.512972,-0.233004,0.409286,0.476503,-0.484419,-0.262844
6833598.18567155,711106.94834773,2166,0.296618,0.004155,-0.108293,0.915232,0.794066,0.055978,0.330373,-0.493042,0.379226,-0.464695,-0.540878,-0.017020,-0.056989,-0.179840,0.189518,0.526242,-0.245775,0.414197,0.479593,-0.500986,-0.244103
6838933.23143189,711156.47187072,2167,-1.066478,-0.075190,0.863632,0.238602,-0.246140,-0.378731,-0.667686,0.229145,-1.759668,0.049670,-0.806983,-0.015295,-0.054847,-0.176114,0.185643,0.539162,-0.257698,0.418674,0.482420,-0.516862,-0.225952
6844268.26800589,711206.95799023,2168,0.564434,0.449849,0.240330,-1.116178,1.147452,-1.253181,-0.330232,0.169802,-0.390492,-1.160647,-0.434921,-0.013554,-0.052709,-0.172177,0.181639,0.551700,-0.268733,0.422688,0.484924,-0.532015,-0.208577
6854938.31425105,711310.81637831,2169,-0.797313,0.831156,0.981708,1.398741,-0.143461,1.072018,0.362615,1.078176,0.329145,0.968154,1.730473,-0.010026,-0.048449,-0.163687,0.173241,0.575509,-0.288002,0.429231,0.488740,-0.560054,-0.176852
6865608.32178238,711418.52318390,2170,0.974815,-1.110203,-0.014459,1.460506,0.175366,1.703432,-1.160486,0.286272,0.181882,0.036585,0.731829,-0.006433,-0.044211,-0.154405,0.164319,0.597441,-0.303347,0.433662,0.490616,-0.584977,-0.150121
6876278.28961563,711530.07906315,2171,-1.250717,0.423533,0.009951,-1.072023,0.736197,0.093761,-0.829715,-1.610920,0.084028,0.268517,0.620042,-0.002776,-0.039998,-0.144370,0.154875,0.617290,-0.314606,0.435870,0.490178,-0.606767,-0.129174
6892283.16475806,711704.62891090,2172,-2.435407,1.232517,-0.710336,0.994474,0.840745,-1.150317,-0.005818,0.285942,-1.953828,0.668750,-0.973823,0.002835,-0.033730,-0.128007,0.139736,0.642773,-0.323663,0.434891,0.484522,-0.633816,-0.108916
6918957.73870538,712014.78839555,2173,0.828043,0.419577,1.622889,1.622309,-0.615319,0.439719,0.777452,0.364670,0.356690,-0.402438,-0.082435,0.012527,-0.023444,-0.097658,0.111988,0.672717,-0.318187,0.422004,0.460267,-0.666204,-0.095932
6924292.61943981,712079.70657282,2174,0.571138,-0.676513,0.422782,-0.493905,-0.979854,-0.368662,-0.195229,0.534842,0.158193,-0.687033,1.321550,0.014516,-0.021414,-0.091188,0.106078,0.676730,-0.314161,0.417838,0.453137,-0.671260,-0.093811
6934962.34514755,712212.42973256,2175,-0.556173,1.007018,1.514054,-0.633737,0.198823,-0.333623,-1.356171,0.270018,0.760357,1.145620,0.096116,0.018548,-0.017384,-0.077908,0.093914,0.682739,-0.303416,0.408067,0.436702,-0.680521,-0.087627
6940297.18979280,712280.23471506,2176,-0.248995,-0.290241,-0.418424,-0.425040,-0.044854,-0.371844,0.152586,-0.288349,-0.177124,-0.718605,-1.186273,0.020589,-0.015385,-0.071112,0.087667,0.684736,-0.296772,0.402509,0.427458,-0.684892,-0.083194
6956301.64958172,712489.42196073,2177,-0.718645,0.971648,0.024908,0.895014,-1.620821,0.540639,-0.148161,-1.049076,-0.632427,-0.351249,0.305662,0.026819,-0.009453,-0.050195,0.068302,0.686732,-0.272286,0.383471,0.396163,-0.697991,-0.063256
6961636.44370213,712561.07503265,2178,0.299291,0.710306,1.180321,0.306723,1.172651,-0.454724,0.885470,1.610490,1.407114,0.989129,0.378627,0.028930,-0.007499,-0.043073,0.061651,0.686091,-0.262769,0.376436,0.384750,-0.702548,-0.054264
6982975.48993473,712857.31000447,2179,0.560825,0.386369,-1.752306,-0.616157,-1.175292,-0.999770,-0.726342,0.432942,-0.580368,-1.326351,-0.301094,0.037548,0.000193,-0.014051,0.034175,0.677302,-0.219383,0.345678,0.336412,-0.722319,-0.007303
6998979.63082664,713089.58808322,2180,0.572545,0.827445,2.390157,0.334270,0.293960,0.458119,0.953091,-0.157114,0.446582,-0.495275,0.424867,0.044192,0.005821,0.008048,0.012776,0.664647,-0.182875,0.320732,0.301387,-0.738507,0.036996
7004314.31667955,713168.93831822,2181,-1.921661,0.464362,-0.129318,0.840664,-0.003785,-1.591899,0.459272,-2.245573,-1.347155,-1.089908,-0.954015,0.046441,0.007669,0.015434,0.005518,0.659384,-0.170261,0.312213,0.291059,-0.744015,0.052848
7009648.98776872,713249.25082165,2182,-1.635016,-0.491082,-0.494368,0.663440,-0.024477,-0.976136,0.221719,-0.299097,-1.512481,0.026943,-1.150295,0.048706,0.009503,0.022816,-0.001795,0.653638,-0.157519,0.303633,0.281702,-0.749512,0.069008
7057660.35106339,714015.35755715,2183,0.210111,-0.811769,-0.638786,-1.170339,-1.733282,-0.006355,-0.510030,-1.044777,0.453985,-1.009220,-2.987056,0.069840,0.025299,0.087753,-0.069136,0.584857,-0.044798,0.220136,0.256135,-0.790889,0.204584
7073663.85481746,714288.04401964,2184,0.903505,-0.414383,0.926284,0.976450,0.342573,1.726788,0.333465,-0.181693,1.062714,0.301260,0.992369,0.077172,0.030263,0.108188,-0.091745,0.557471,-0.010267,0.181333,0.272595,-0.798151,0.236060
7078998.32282305,714380.86338781,2185,-0.721229,-0.344382,-0.133327,0.434922,1.087257,-1.948536,-1.257173,0.282232,0.955994,-0.876611,0.120468,0.079647,0.031882,0.114800,-0.099249,0.548116,0.000874,0.166333,0.280534,-0.799573,0.244223
7089667.20830938,714569.38892940,2186,-2.257844,0.244774,-1.645819,-0.971924,1.090346,-1.652219,1.154825,-2.213930,0.144252,1.197258,0.344790,0.084641,0.035066,0.127682,-0.114170,0.529242,0.022805,0.133070,0.299589,-0.800831,0.256776
7100336.02555439,714761.76288848,2187,-0.646287,-0.200127,-0.099412,-1.746634,1.643460,0.968695,0.144993,1.615269,-0.463070,1.006412,0.165621,0.089694,0.038175,0.140062,-0.128938,0.510333,0.044707,0.095479,0.322217,-0.799948,0.264170
